commit_id,time_stamp,ns,nd,nf,entropy,la,ld,is_fix,ndev,age,lt,nuc,exp,rexp,sexp,contains_bug,htmlcss,strict,bdom,so,tc
f2ecc2a7b5bec48692fe77e231b870ab7f3b3c97,1557433502,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,43,36.01,31.0,False,0,0,0,0,0
95e0fb47d734c5dcacd13c3613d11e95085a18fa,1557433483,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,42,35.01,0.0,False,0,0,0,0,0
ef14af49eb9a9be23a4b6f4f5791260c5e5f5278,1557429130,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,41,34.01,30.0,False,0,0,0,0,0
6a05b7307c6b4b9de36ead754be735b0b9748c65,1557426671,1,1,1,0.0,14,10,0,3.0,0.04,131.0,9.0,40,33.02,29.0,False,0,0,0,2,0
efeedd0a9d3fe8126df9402bb326206f0a792147,1557423192,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,39,32.02,28.0,False,0,0,0,0,0
377353e76fd43f140ce8063db528e53fa884ba4b,1557423152,1,1,1,0.0,42,25,0,3.0,0.94,114.0,8.0,38,31.02,27.0,False,0,0,0,3,0
a43a8bd60ac2384b6d62d08f17f2773986f5b6e3,1557360657,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,37,30.07,0.0,False,0,0,0,0,0
f73a23055b475bc05c46bc7d2cdd2d1156f8861e,1557350629,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,36,29.08,26.0,False,0,0,0,0,0
b16de26cf930fc842287b2a745e32975f85a1d55,1557350301,1,1,1,0.0,8,2,1,5.0,227.09,136.0,6.0,167,73.94,2.0,False,0,0,0,1,0
1c87f255b3eb1e06ece3049555f0241f7e1e4caa,1557342818,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,35,28.08,25.0,False,0,0,0,0,0
a5f86d55c62f6c7f674d9aec1cca6bf1adda6d20,1557341805,1,2,2,0.122927,62,6,0,4.0,276.71,71.5,8.0,34,27.08,24.0,False,0,0,0,3,0
bb8326a5f30430b02894fc77eae349d8a5a2c349,1557121876,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,33,26.24,23.0,False,0,0,0,0,0
34fb41c23b26695b12ec4c8cef28bc4539e781b3,1557115302,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,32,25.24,22.0,False,0,0,0,0,0
22b5bbb4887f756e69e6de58d59bea985637bc1b,1557115250,1,1,1,0.0,6,1,0,3.0,64.21,76.0,11.0,31,24.24,21.0,False,0,0,0,1,0
7d67b7671530dea7523098a6e156a8f45036638f,1557093107,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,30,23.25,20.0,False,0,0,0,0,0
bfbd61eb433eef21aa2ac055ae146e1e7b3117fa,1555872898,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,False,0,0,0,0,0
a7c9555c3ea87fc67cba2028b2922da40201cb03,1555444079,1,1,1,0.0,1,1,0,4.0,81.83,75.0,12.0,0,0.0,0.0,False,0,0,0,0,0
26846cd8471b9abae3dfb668f69ced45704c442e,1554228540,1,1,1,0.0,1,1,1,25.0,27.81,321.0,42.0,0,0.0,0.0,False,0,0,0,0,0
81ff38c8d92bebf28543c367ab6b27c80bfb0567,1553999983,1,2,1,0.0,7,2,0,3.0,71.36,122.0,8.0,0,0.0,0.0,False,0,0,0,0,0
4350ecd73a30e458d7560849ac041c1a245d7dcc,1553999941,1,1,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,False,0,0,0,0,0
72bc73ea7670b289b750c00b05fd49f6e4bbc225,1553676088,1,1,1,0.0,2,2,1,42.0,61.37,377.0,127.0,0,0.0,0.0,False,0,0,0,0,0
a5010da41712564f5b8ed0b273724e6e73547537,1553275660,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,29,24.67,13.0,False,0,0,0,0,0
5aae351c99c76b3ca166fbaed0139c2b900aeb7c,1552071537,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,28,24.5,12.0,False,0,0,0,0,0
1127e8e7aeab4864384d9b0afc131e5f7e72e050,1551835767,1,2,3,0.192924,1,13,0,23.0,46.66,141.33,16.67,31,13.06,17.0,False,0,0,0,0,0
90e8c1a766ead465b07e4a9ed941245a21602f89,1551825774,1,1,1,0.0,2,1,1,24.0,6.97,320.0,41.0,0,0.0,0.0,False,0,0,0,0,0
d0f03f52e5555665cf47da6ba6e358a57bf7614f,1551636830,2,4,4,0.4619470000000001,1,53,0,16.0,552.03,81.5,9.75,30,12.11,10.0,False,0,0,0,1,0
9581f5d5eeef5a3e5b7ade4fac91818442d8f8aa,1551567499,1,2,2,0.40563899999999997,10,6,0,8.0,2.65,198.5,17.5,29,11.12,13.0,False,0,0,0,0,0
2d399baa87fa52388d3d25719dce3678842e2c56,1551564555,1,3,4,0.282723,29,1,0,60.0,28.3,265.0,45.75,28,10.12,12.0,False,0,0,1,0,0
1747c57bc367e9b7384fd5ae421fa8ef3e9d2e0b,1551223372,2,3,3,0.777293,7,5,0,37.0,126.53,273.67,29.0,27,9.16,13.0,False,0,0,2,0,0
80bb82122a30efe07258a7b7d40915109fb75c79,1551112929,1,1,1,0.0,2,2,1,3.0,308.85,72.0,9.0,41,17.99,15.0,False,0,0,0,0,0
0d4afdf31d0aa2bac9af1b305918dd21912d7477,1550690477,1,1,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,False,0,0,0,0,0
fadc2f058e07da2f33e236437c3b0876807003fa,1550079083,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,27,24.93,19.0,False,0,0,0,0,0
663b16bc12bf33f5462006c3573e4fbe64360002,1549834312,1,3,4,0.274451,60,17,0,40.0,166.46,232.75,27.75,166,82.51,75.0,False,0,0,0,2,2
3144e6b11191479783d157482463f04c716a438c,1549747584,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,3,2.44,2.0,False,0,0,0,0,0
ec1ee99715b6a406be57b6c38c4a6a612a6c9592,1549719639,2,2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,1.45,0.0,False,0,0,0,0,0
634c4ae8e1e2a4054c5185808452d8c5904e07d8,1549505891,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,False,0,0,0,0,0
571231e4438cae4eec3e88fa4aab398b5b269433,1549341735,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,26,24.48,18.0,False,0,0,0,0,0
17fcae570bda7de94afead62f9a1e2b05d450b76,1549341576,1,1,1,0.0,4,0,1,6.0,114.59,273.0,9.0,165,82.22,74.0,False,0,0,1,0,0
30015183556c32d092a766d98c2b11b048b83d97,1549336285,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,25,23.49,17.0,False,0,0,0,0,0
761d6445eccb90be59aa1f9d26ade6c3743b1d75,1549336115,2,2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,24,22.49,8.0,False,0,0,0,0,0
bb1f94e8b80895bac0779a6584817bfc24439bca,1549333700,2,2,1,0.0,2,1,0,3.0,379.63,135.0,9.0,23,21.49,13.0,False,0,0,0,0,0
4dd6177952dbae13cd135c3c7bc413a98046e582,1548435417,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,21.08,14.0,False,0,0,0,0,0
8733ecc84ac63c49f82bba868bbd8dcb6e27455b,1548373599,2,4,4,0.630448,47,1,0,47.0,99.87,184.5,38.75,21,20.12,8.5,False,0,0,1,1,0
0dc8fb9ed49879a405f27cd684c841139d7d94a4,1548363754,1,1,1,0.0,6,5,0,42.0,0.07,364.0,125.0,2,1.98,2.0,False,0,0,2,0,0
fa2c9d642389056e2113354307ec4edd91779ace,1548357773,1,1,1,0.0,28,1,0,42.0,2.8,337.0,124.0,20,19.13,3.0,False,0,0,3,1,1
28282734241a8adb96b8990ee1c55a4afbdf2d72,1548175632,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,18.23,12.0,False,0,0,0,0,0
aa278282fa0dbf24fab467958ac93f154d27e37a,1548175212,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,17.23,10.0,False,0,0,0,0,0
5e06bea218037a54fcd003696192a1965a1d28df,1548126088,1,1,0,0.0,0,0,1,0.0,0.0,0.0,0.0,17,16.26,9.0,False,0,0,0,0,0
519ca3e651326df64fb0e8a99be00551f3b76333,1548115758,2,3,3,0.4075,9,10,1,60.0,7.03,307.67,59.33,16,15.27,6.5,False,0,0,0,2,1
ea3e109fbb2d8f99f78dafb1bf8c25141eafa082,1548099263,1,1,3,0.577317,42,49,1,45.0,5.32,228.67,45.67,1,0.99,1.0,False,0,0,2,0,0
9d4a41ebaa90638b0ac9abd83b8cb1d2bf2c8fe0,1547853047,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,False,0,0,0,0,0
f9e0e46233c3cf8e4b56ea2e963f4ce28b5b8dca,1547852962,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,4,1.84,3.0,False,0,0,0,0,0
3881703e01b70942d0915a51ff2bf70077761aa3,1547852289,1,1,2,0.384468,26,20,1,43.0,7.39,264.0,66.5,0,0.0,0.0,False,0,0,1,0,0
ee8e95b8f1c2ebe38cd18abde121993ad6e249fa,1547834589,2,2,1,0.0,0,10,0,3.0,23.66,132.0,7.0,15,14.4,9.0,False,0,0,0,0,0
ff8fb849171539f305eb20cb238bfec3f6e9eead,1547443378,1,1,0,0.0,0,0,1,0.0,0.0,0.0,0.0,14,13.57,7.0,False,0,0,0,0,0
b709a3a971c513d86c572c394063a390ee595c81,1547213471,3,5,6,0.490299,17,3,0,61.0,12.17,222.33,31.33,164,84.37,60.6667,False,0,0,0,1,0
3136c64f4a4dd5c197ddac0cf8fdea39726a0e29,1547033311,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,13,12.74,9.0,False,0,0,0,0,0
7a5c20439545fdbfd1c0193f1d5ff14c0270bca4,1546967779,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,12,11.77,8.0,False,0,0,0,0,0
1a82866fec4a7feaecfefe11330e382de831d41d,1546966366,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,163,83.75,72.0,False,0,0,0,0,0
077c1231a4dd99dd2cc311ebeda60b14b63c5869,1546966340,1,1,0,0.0,0,0,1,0.0,0.0,0.0,0.0,11,10.77,6.0,False,0,0,0,0,0
a89145ea25b4964b1a5d7d99083e75ca2c4b5569,1546966077,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,162,82.75,45.0,False,0,0,0,0,0
62bb05c02f74aaa701a19ebedac77b277d6b68cf,1546817228,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,10,9.82,7.0,False,0,0,0,0,0
038249f273d3530bb93b30a65af640320e9fc310,1546816972,1,1,0,0.0,0,0,1,0.0,0.0,0.0,0.0,9,8.82,5.0,False,0,0,0,0,0
2d618a10bd5220e68e7013a26240014a993df6b2,1546809037,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,8,7.82,6.0,False,0,0,0,0,0
fca3c503990ff0c8d5cc726aeb3917b85df90ce3,1546807430,1,1,0,0.0,0,0,1,0.0,0.0,0.0,0.0,7,6.82,4.0,False,0,0,0,0,0
