commit_id,time_stamp,ns,nd,nf,entropy,la,ld,is_fix,ndev,age,lt,nuc,exp,rexp,sexp,contains_bug,htmlcss,strict,bdom,so,tc
3943b79e921dbd7488574ecf6d7451d392ace6e2,1558037205,10,141,29,0.146824,113789,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
1421b2f2056ae6dac564469374ff43342a3fb891,1558037069,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1599,605.41,0.0,False,0.0,0.0,0.0,0.0,0.0
0187dcfa154beb8107830550ba046259e6beefd4,1558034911,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1598,604.43,0.0,False,0.0,0.0,0.0,0.0,0.0
f9769af365ae6f99078418a9c0f0583c020aa0dc,1557991806,1,1,1,0.0,183,187,0,3.0,51.89,507.0,42.0,2000,667.11,764.0,False,0.0,0.0,0.0,5.0,1.0
cc661a4d388912d68b04bad75071beef1fff9cc3,1557990835,1,1,1,0.0,21,18,0,1.0,49.6,257.0,12.0,1999,666.11,763.0,False,0.0,0.0,0.0,0.0,0.0
737705264b170b12bfd161f2cabb0e1dea217111,1557989752,1,1,1,0.0,187,190,0,1.0,29.73,287.0,8.0,1998,665.12,762.0,False,0.0,0.0,0.0,8.0,0.0
0784c98172ee5747a54728624fc82d4600068602,1557987891,1,1,1,0.0,0,1,0,3.0,5.81,1169.0,152.0,1997,664.14,761.0,False,0.0,0.0,0.0,0.0,0.0
c8c937c2579812798fddc13af9d8c1df1e7ce30b,1557871479,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1597,604.99,0.0,False,0.0,0.0,0.0,0.0,0.0
fef86cc3e327f0554136482fee901b52909fa37a,1557664230,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1596,605.97,0.0,False,0.0,0.0,0.0,0.0,0.0
173fbef05b3c88cc5a6e3448ca6e19c5b8b86713,1557485646,6,9,25,0.564641,104,55,0,17.0,202.29,854.64,89.88,1996,667.67,344.333,False,0.0,0.0,2.0,0.0,0.0
ca2fee3d516e1cb33fbc9cd3b63dce19859c70cd,1557351975,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1595,607.97,0.0,False,0.0,0.0,0.0,0.0,0.0
57ad3a5acb07f3623b1204e0ea642994ea944ffa,1557316696,1,1,1,0.0,11,1,1,1.0,58.89,368.0,21.0,1995,668.21,470.0,False,0.0,0.0,0.0,1.0,0.0
a8dd00876ae6991db0a148b017697e711ede7e03,1557302126,1,1,0,0.0,0,0,1,0.0,0.0,0.0,0.0,1994,667.34,102.0,False,0.0,0.0,0.0,0.0,0.0
05c527f035f72501440ae6007dbcfd32a68ada3c,1557243877,2,3,2,0.717117,19,9,1,8.0,22.57,3286.0,575.0,18,10.19,14.0,False,0.0,0.0,0.0,2.0,0.0
83f6de3cf8bcb39e05847321f45b44446bd9a858,1557181972,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1594,608.62,0.0,False,0.0,0.0,0.0,0.0,0.0
6cfb1e1a63cfdbb2190e583d5d8803553771685b,1556974930,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1593,609.63,0.0,False,0.0,0.0,0.0,0.0,0.0
007fab6ab5cb5b0b37537779ad243593c9347d0f,1556966398,1,1,1,0.0,4,8,1,3.0,12.82,3095.0,355.0,1993,669.4,759.0,False,0.0,0.0,0.0,0.0,0.0
155304a0c1c9b23f6e3980011c5c779c840fed7a,1556828964,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1592,610.05,0.0,False,0.0,0.0,0.0,0.0,0.0
347cb38e891641244ac644778a771717bbe37240,1556826942,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1591,609.07,0.0,False,0.0,0.0,0.0,0.0,0.0
