commit_id,time_stamp,ns,nd,nf,entropy,la,ld,is_fix,ndev,age,lt,nuc,exp,rexp,sexp,contains_bug,htmlcss,strict,bdom,so,tc
299e827c577c2f1461e17678282f4d19a753e6f2,1557949223,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0
fd0c959355e85afa76d1728b7c7bd93a05e004a4,1557948909,1,1,1,0,1,1,0,13,8.01,275,71,0,0,0,FALSE,0,0,0,1,0
92d231387fe2092f8736bc1746d4caa766b675f5,1557260236,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0
ddcc2e4bc0282499afc1370e3686bacaff1faee3,1557260174,1,1,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,0,0,0,0,0
48c43d5240e1ac6e6c44495e7428262d32a438f9,1557259304,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0
b7a9744518f71edad2991b48035e8cade37955a6,1557257193,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0
0d4fca085b9b44e110f4c5a3dd7384c31abaf756,1557256834,1,1,1,0,1,0,1,12,253.16,274,70,0,0,0,FALSE,0,0,0,0,0
047501f7083665e0924f2680846fd8721e6de50d,1557256497,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0
283d7b306ce231f092d28e01713905e5c1600d14,1551726970,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0
a607f220215a829c8a92883fe7d70dad07ad34df,1549874918,0,0,0,0,0,0,0,0,0,0,0,2,0.97,0,FALSE,0,0,0,0,0
2eeb59af4de41e07c7dd1eec09af0230960c029c,1549686456,1,1,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,0,0,0,0,0
cdbbcb02ce9199437e3529da46343c76de135d4d,1549313015,0,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,0,0,0,0,0
e122c80c9ddb17e4dad2b6225da2ed9e95e986c7,1549258868,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0
71032ab5bd6ccadad04aeed286d2816ca2e84b43,1549253797,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0
da3a85526297b78a00b71c960b0607688b8447be,1549252489,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0
250b5f01d8e7ce0bc7b00b0fe632c4bc0f9b2c13,1547746445,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0
9f3aa942410b3a7ccd9c17d971b27a27df3c1a4e,1540279207,1,1,0,0,0,0,1,0,0,0,0,23,13.84,12,FALSE,0,0,0,0,0
926290879afdd505ba47ee2ea6215c250e83b47f,1539849900,1,1,0,0,0,0,0,0,0,0,0,2,1.99,1,FALSE,0,0,0,0,0
c37a71db06d0c2ded7b8d6f8db518e572fb52294,1539618464,1,1,0,0,0,0,1,0,0,0,0,1,1,0,FALSE,0,0,0,0,0
4835a2e987f1a89dc346da22e751ea264dc344d8,1539618246,2,2,2,0.47756,6,1,0,1,189.44,60,3,0,0,0,FALSE,0,0,0,0,0
75c8b3f146aaa8a71f7dca0263686fb1799f8f31,1537201507,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0
81f0d28eb5f8f3ec606fe0e282d4fbaea109c868,1537194286,1,1,1,0,1,1,1,1,925.34,148,5,0,0,0,FALSE,0,0,0,0,0
a74ab87df22a04932bcb1cc91d05dd0b2fa4ae9e,1537193974,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0
81eaa3db4cf51bd911f98de5aa1ad130b3c55c8e,1536047637,2,2,2,0.87387,11,0,1,1,567.25,67.5,9,0,0,0,FALSE,0,0,0,1,0
21ae22dbd3ae3d3a55d9efd4eead3dd7fb6d8e6e,1535383598,2,2,2,0.097504,27,1,0,13,19.9,449.5,40,9,8.25,4,FALSE,0,0,0,2,0
9005a54a8b42be41ca49a31dcfda915d1a91c388,1534997440,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0
7db0494579eef8698320dd8a54f1f983cde49897,1534861493,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0
b681e919c40fbf7abd109d0cb4f0caf2fd5553e5,1534755743,3,3,3,0.516079,6,1,0,3,174.95,29,2,0,0,0,FALSE,0,0,0,0,0
c0b40650d1c61d1e61c7853de806deeb3cb8ad12,1533926093,1,1,1,0,28,11,1,4,13.03,229,33,17,12.13,6,FALSE,0,0,0,0,0
527381198e8112dd298918b3d9d6c643763a59c3,1533839957,2,2,2,0.00617982,606,549,0,5,157.09,806,33,16,11.16,3,FALSE,0,60,41,107,103
56ac637d7d2f2f08e7b80e892d68cee7ae7ae830,1533839734,1,1,0,0,0,0,0,0,0,0,0,15,10.16,4,FALSE,0,0,0,0,0
4f98acc57860721c639f94f5772138b2af273301,1533664350,2,2,1,0,6,0,0,3,136.94,80,13,1,0.92,0.5,FALSE,0,0,0,0,0
38de25257cb41557cc308b42259ee460140a1c37,1533664324,3,3,2,0.695831,115,10,0,12,32.98,397,39.5,0,0,0,FALSE,0,0,0,5,0
b9f68bdf001c9179934d00f56984d83bd065b788,1533620481,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0
6b44e80adebf66984b7ad41fd71fcaac28f3fed8,1533620035,2,2,2,0.78257,31,0,0,2,460.4,18,2.5,0,0,0,FALSE,0,0,0,0,0
