commit_id,time_stamp,ns,nd,nf,entropy,la,ld,is_fix,ndev,age,lt,nuc,exp,rexp,sexp,contains_bug,htmlcss,strict,bdom,so,tc
92a58a5835da73e131a1a34d651cc78be6d03a5f,1557214728,1,2,2,0.57938,3,3,0,1.0,109.19,135.0,0.5,0,0.0,0.0,False,0,0,0,8,0
d0f0dd8f40be987593767a3dc5e27c45c6a3fa49,1552280769,1,2,2,0.734496,5,5,0,3.0,395.26,146.0,10.5,0,0.0,0.0,False,0,0,0,0,0
e1601867b9bc1d86273c08b8d97182e1cf66c689,1549925826,1,2,2,0.35218,11,16,0,4.0,208.94,190.0,13.5,0,0.0,0.0,False,0,0,0,9,0
8e6c9b9b56379385c5e99fe5d216f8f6559ec70d,1549091839,1,2,9,0.592813,23,23,1,9.0,563.14,406.11,36.11,0,0.0,0.0,False,0,0,0,0,0
bb3e6000a3e08e1f3adfa928e77ad3111b40db92,1548617327,1,2,2,0.51657,23,23,0,4.0,193.8,153.5,11.0,0,0.0,0.0,False,0,0,0,0,0
39f63a50bc50cb4f1bf42196d3a88f5e2d9957cc,1548315588,1,2,2,1.0,5,1,1,3.0,349.37,151.0,16.5,92,52.92,51.0,False,0,0,0,0,0
6a06e7a0db2c83fb92aa72bbf6bde955d4c75a16,1548204321,1,2,2,0.368404,13,0,1,4.0,393.16,185.5,16.5,26,13.91,25.0,False,0,0,0,1,0
e3d82a860b35296f1aafdfcbfeab78d7b48d3684,1548204101,1,2,2,0.390229,285,0,1,0.0,0.0,0.0,0.0,91,52.05,50.0,False,0,0,0,6,0
0aae7249928ae0dacad94de30d68434cabc03844,1548124646,1,1,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,False,0,0,0,0,0
d14956e8849258fe7309f0273d70a9eae51a7b65,1548105742,2,2,1,0.0,1,1,1,1.0,3.76,68.0,1.0,90,51.15,49.5,False,0,0,0,0,0
96d0d6791ab495859d09a868803d31a55c917de1,1548104393,3,3,20,0.0721312,7784,2931,0,10.0,123.74,5302.3,37.75,89,50.15,22.0,False,0,12,0,3152,167
f57faac11ce872e145f2721c8ac84551bb8d7c21,1548104317,3,3,2,0.57938,3,3,0,6.0,39.6,61.0,26.5,88,49.15,35.0,False,0,0,0,0,0
7eb0ea815ef68f8775dd0f742eb06c927b0be974,1548104229,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,87,48.15,47.0,False,0,0,0,0,0
38a19a7c5b08c6ad5275dc2d4517d083fe0bbda6,1548103007,1,2,2,0.49502299999999994,9,8,1,3.0,346.91,132.0,9.0,0,0.0,0.0,False,0,0,0,0,0
01ae8ca220d1ff84d3d26491eadea1afc5780d2b,1548102924,1,1,1,0.0,1,1,0,3.0,82.72,122.0,17.0,0,0.0,0.0,False,0,0,0,0,0
24e55dfe72a0f462a1564ed6f827dfd2df24b526,1548050220,1,2,2,0.302998,23,23,0,3.0,346.3,239.5,11.0,1,0.18,0.0,False,0,0,0,0,0
3b80f6aab233121b902bbad7c92e9046c34a2b61,1548049692,1,4,6,0.31448400000000004,61,12,0,8.0,225.19,191.0,9.5,86,47.21,47.0,False,0,0,0,5,0
bb484bc7b80520be14466bc49c244bf1433bd3bc,1548019400,1,2,2,0.57938,9,9,0,6.0,2.69,157.0,3.5,85,46.23,46.0,False,0,0,0,0,0
01e7bf631b8f03ce84001fff391608974928b068,1547891505,1,2,2,0.57938,9,9,0,6.0,1.21,157.0,3.5,84,45.35,45.0,False,0,0,0,0,0
ba125e707089c45311a4d14cac92f873aef79f19,1547865538,1,1,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,False,0,0,0,0,0
91550f810c424415559d28eabb9dc3247da24c11,1547865042,1,2,2,0.251463,12,12,0,3.0,344.15,131.5,11.5,1,1.0,1.0,False,0,0,0,0,0
4331b794402b591c92d49efe4c9ff0d11eefa5f3,1547864710,1,2,2,0.251463,12,12,0,3.0,306.26,137.5,14.0,0,0.0,0.0,False,0,0,0,0,0
cf30706573f537b904fd7ee8bf78f8576a45a87e,1547863867,1,2,2,0.40563899999999997,4,4,1,5.0,305.49,139.0,12.5,0,0.0,0.0,False,0,0,0,0,0
b4c343f5a460cf466d0b64d5979d54c0992b699f,1547863784,1,3,3,0.393847,146,39,1,3.0,528.95,158.33,6.33,25,13.0,24.0,False,0,0,0,11,0
2d52ae753979b69e7ff544943bbbbec8ea5fcacd,1547786838,1,2,2,0.87387,21,1,1,6.0,184.19,147.0,3.0,83,44.44,44.0,False,0,0,0,0,0
513a24e459b0460a6c16ea114722201ae771d8f6,1547786340,1,2,2,1.0,4,4,1,5.0,184.18,152.5,8.0,82,43.44,43.0,False,0,0,0,0,0
66d6fc101466674a460761eb43d7f0a8fffc7006,1547781116,1,2,2,0.57938,3,3,1,4.0,343.18,135.0,7.5,0,0.0,0.0,False,0,0,0,0,0
1fea64ebc6d312097fa82e9393ced1ca8372bcd5,1547781056,1,2,2,0.359186,270,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,False,0,0,0,1,0
4d5db33a1b7e0d227c1d1fdde51f205041a797c0,1547781013,1,2,4,0.08825419999999999,82,52,1,4.0,630.2,240.75,22.25,0,0.0,0.0,False,0,0,0,6,0
b9598c262af44bc9ccac7d07f086a4c61d0b6207,1547780932,1,1,1,0.0,10,0,1,3.0,682.62,220.0,18.0,1,1.0,0.0,False,0,0,0,0,0
c1b91beb718a1b1c9c43fd7609c9fe48cb130d36,1547780851,1,3,3,0.12978699999999999,293,1,0,3.0,26.34,52.33,3.67,0,0.0,0.0,False,0,0,0,11,0
