commit_id,time_stamp,ns,nd,nf,entropy,la,ld,is_fix,ndev,age,lt,nuc,exp,rexp,sexp,contains_bug,htmlcss,strict,bdom,so,tc
70b32ff20edc621022db194fe3439d9e9c010d02,1558683347,2,2,2,0.131438,63,1,0,11.0,50.99,127.0,11.0,57,40.39,38.0,False,0.0,0.0,1.0,0.0,0.0
b02a3a8175152d5e6d2bed54d5f0348ee9b3d840,1558683249,2,2,2,0.450982,11,11,1,17.0,9.21,258.0,70.0,56,39.39,31.5,False,0.0,0.0,0.0,8.0,0.0
bd3ab17ef7476feea02d6b010f67f01976120999,1558476372,3,13,26,0.56216,910,79,0,2.0,38.69,22.31,0.08,55,38.59,18.6667,False,0.0,0.0,0.0,28.0,0.0
abbddd1298c6dee2e294bf6689b4e62160087347,1558438576,3,4,4,0.254594,63,14,0,35.0,23.77,973.0,85.75,33,26.81,19.6667,False,0.0,0.0,1.0,0.0,0.0
03a3199306ade1253bcdc0c84d009d16059ce4a4,1558432238,2,6,1,0.0,2,2,0,10.0,0.02,558.0,81.0,54,37.63,36.0,False,0.0,0.0,0.0,1.0,0.0
cfcdcccc32e2ad41b281ea842720d7cf623e1c4a,1558430133,2,3,2,0.08432250000000001,58,6,0,10.0,18.56,441.0,43.5,53,36.63,35.0,False,0.0,0.0,0.0,4.0,0.0
7d8526f691c13d065fbf24f574b2cb628ed57c91,1558428853,3,5,4,0.824867,86,40,0,29.0,45.29,518.75,81.5,0,0.0,0.0,False,0.0,0.0,0.0,17.0,0.0
4f04ee5d7784cfc318c733e19fce8ca239213a58,1558365834,2,3,1,0.0,2,2,0,14.0,11.08,318.0,98.0,52,35.69,34.0,False,0.0,0.0,0.0,0.0,0.0
200672a787b79b6b38ab8ff9ce1c68924e7d75f4,1558337289,2,2,2,0.044389599999999994,19,592,0,9.0,81.74,1120.5,26.5,51,34.71,33.0,False,0.0,0.0,5.0,0.0,0.0
9482ee55eb7c3bf8486c3272b72b8ab9541f2589,1558031683,2,2,1,0.0,7,11,1,10.0,0.01,562.0,79.0,50,33.96,32.0,False,0.0,0.0,0.0,0.0,0.0
e35b8891ce2144f3ca9a842a316d3dd6ff791027,1558030666,2,2,2,0.713364,20,3,0,17.0,25.8,552.5,51.0,49,32.96,31.0,False,0.0,0.0,1.0,1.0,0.0
e5c68e2c82cb112af0d71860736ba76cf864701d,1557922989,1,1,1,0.0,32,4,1,5.0,43.87,133.0,7.0,29,24.01,3.0,False,0.0,0.0,0.0,0.0,0.0
196274defcd206c7581bd20dd005f650aa63c4f5,1557815381,1,1,1,0.0,3,3,0,20.0,1.65,807.0,138.0,28,23.08,15.0,False,0.0,0.0,0.0,1.0,0.0
1686ce0aa7e09249165732f5a35bee60393064d7,1557672750,2,2,2,0.450982,16,17,0,25.0,1.04,1283.5,83.5,32,26.36,25.5,False,0.0,0.0,0.0,4.0,0.0
89f2e04ff057848ae43885089fc0060e375746a2,1557671655,1,1,1,0.0,21,9,1,20.0,2.06,799.0,136.0,31,25.36,27.0,False,0.0,0.0,0.0,0.0,0.0
707e52a014347bf1e69c96996cb3c92d5a66bb9c,1557493350,2,3,3,0.135258,37,2,1,26.0,22.38,864.0,55.33,27,22.27,10.5,False,0.0,0.0,1.0,1.0,1.0
2a96d83c2c459a19cc5a366c3e90c488dad8fc8e,1557410045,3,5,5,0.281312,475,188,0,37.0,29.15,706.8,78.6,30,24.54,17.6667,True,0.0,0.0,6.0,12.0,0.0
95b9953922647dfb1ce55c4cf76d61abb27b800f,1557409320,2,2,2,0.57938,17,10,1,25.0,2.71,1256.5,82.0,29,23.54,23.0,True,0.0,0.0,0.0,0.0,0.0
feeda5d0344847e77cdeb899dc4db4182c321b85,1557408799,3,6,14,0.304031,544,390,0,35.0,34.66,286.57,30.0,48,32.43,27.0,True,0.0,0.0,5.0,3.0,0.0
f093c36574d290330ed623e60fbd070421c730d5,1557295682,1,1,1,0.0,7,6,0,14.0,1.39,366.0,96.0,26,21.39,13.0,False,0.0,0.0,0.0,0.0,0.0
d6a5ea0d3629f8687ccd12637f221bd3c68451d1,1557175960,3,4,14,0.31856799999999996,273,28,0,36.0,74.82,431.5,33.86,25,20.46,9.33333,True,0.0,0.0,5.0,2.0,0.0
58e154c7da0d4a8b651009cc30e06fcf11459e3e,1557175582,2,3,3,0.0467015,35,37,0,31.0,22.54,1284.67,65.67,28,22.68,22.0,False,0.0,0.0,0.0,0.0,0.0
a9d4ebf8810b30c5681ae41ce380522aa7248d40,1557036508,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,671,172.83,32.0,False,0.0,0.0,0.0,0.0,0.0
ddee91eb9f7f68d64b1634c103ebbc8421b23c7a,1556867065,2,2,2,0.507374,1,9,1,13.0,14.43,357.0,44.0,27,21.86,21.0,False,0.0,0.0,0.0,0.0,0.0
4f722ab619be071e90dd9ea67db27032dc9edd2a,1556726734,2,2,1,0.0,40,30,1,9.0,62.75,411.0,113.0,47,31.94,29.0,False,0.0,0.0,0.0,1.0,0.0
1a2a87be3b6eb85d7749fb13e13910e58ba2a735,1556616850,2,3,2,0.77173,109,250,1,6.0,119.71,224.0,12.5,26,21.0,20.0,False,0.0,0.0,3.0,3.0,0.0
0de9fad2b015a6b1910fd9169ac128073b897a46,1556607304,2,2,2,0.173901,200,107,1,24.0,68.49,720.5,91.0,46,31.03,28.0,False,0.0,0.0,1.0,6.0,0.0
a2ab311fa57bd4a9b68d646b56bb85747a1f705d,1556264616,2,2,2,0.28413499999999997,25,2,0,25.0,24.0,1246.0,81.0,45,30.27,27.0,False,0.0,0.0,0.0,0.0,0.0
4e349a0149c630df8ae969f30207806158571104,1555620745,2,2,1,0.0,22,16,0,3.0,178.54,318.0,9.0,25,20.56,19.0,False,0.0,0.0,0.0,0.0,0.0
89af7b1383fffd477e0f6245770920e36450ac58,1555619992,2,2,2,0.719738,33,0,1,12.0,67.94,340.5,43.5,24,19.56,18.0,True,0.0,0.0,1.0,0.0,0.0
