commit_id,time_stamp,ns,nd,nf,entropy,la,ld,is_fix,ndev,age,lt,nuc,exp,rexp,sexp,contains_bug,htmlcss,strict,bdom,so,tc
697506c4f96938142a9084145ad3b38128b9f58f,1558744670,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,13964,3923.15,0.0,False,0,0,0,0,0
b550f9d2ad3c8cb5a6e6e3e1d7021a584e62bfb9,1558740436,1,3,3,0.927184,5,8,1,5.0,172.65,119.67,15.33,9,8.47,1.0,False,0,0,0,0,0
115f65abfe85e403402987e791bd42a4242eb52d,1558730999,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1538,798.56,0.0,False,0,0,0,0,0
053f81d7d5196e95ac161939374adb534336198f,1558730950,3,4,6,0.250734,365,15,0,4.0,6.55,130.5,20.5,1537,797.57,404.333,False,0,0,1,2,1
d9ef34f40b4398cdb23d6fc3bf8dec48d0db8fb5,1558727172,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,13963,3923.03,0.0,False,0,0,0,0,0
b342ef5907ce15353fc63e647afa33f6d4f20c56,1558726960,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,13962,3922.04,0.0,False,0,0,0,0,0
cb2951f3eb76b1a5e1f0d4aeef8a676e07bb86c2,1558720040,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,13961,3921.39,0.0,False,0,0,0,0,0
8d26c72f621dec2b47962cf2da136a4410055a3b,1558719741,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,13960,3920.4,0.0,False,0,0,0,0,0
6bcc787f48a4aa5ddcdcf3bd9442f709e1ec0abd,1558719398,1,1,1,0.0,1,1,1,2.0,275.93,64.0,8.0,0,0.0,0.0,False,0,0,0,0,0
1dd2601beadf92289fefa6575b571d76885b2d5b,1558710123,1,1,1,0.0,15,3,0,3.0,237.25,1162.0,52.0,1536,796.89,784.0,False,0,0,0,6,0
5a6d25a718f0ba1a67807ac23be2fe4f1badc808,1558708417,1,3,7,0.31769000000000003,82,81,0,6.0,315.35,210.57,22.14,1535,795.92,783.0,False,0,0,0,0,0
b39de785004e155e744fc47604de5e973135746b,1558703341,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1534,795.0,0.0,False,0,0,0,0,0
46c509a31b4db09b8e9f06afd05262e58cb09800,1558703252,3,4,4,0.028763599999999997,599,12,0,5.0,1.99,289.75,31.25,1533,794.0,402.667,False,0,0,0,29,0
961697c7264ae7899c4bf35c8955255fd661097d,1558702469,3,3,3,0.015653399999999998,153,0,0,4.0,0.0,193.0,31.33,1532,793.01,401.667,False,0,0,0,1,0
8b8fa76d481d9616e7133d33e859dffa7f67a27e,1558702258,3,3,3,0.0201188,120,0,0,4.0,0.0,192.33,31.0,1531,792.01,400.667,False,0,0,0,1,0
4c05cdb0066036abb2d9ca705c48d2876e3696bc,1558702069,3,3,3,0.0413374,60,0,0,4.0,0.0,191.67,30.67,1530,791.02,399.667,False,0,0,0,1,0
f74ccd8fc0a328b79f83c2854812770e4ab44441,1558701871,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1529,790.02,778.0,False,0,0,0,0,0
8fa2b9a8f35e962bc7f37786f50e81f5c493e41b,1558701769,3,4,4,0.024914500000000003,301,0,0,6.0,349.9,214.0,24.75,1528,789.02,398.333,False,6,0,3,2,0
d73fbda9a2df4249dd25e25b49f88c6f31987764,1558701411,3,3,3,0.0399111,188,0,0,3.0,0.01,188.67,30.0,1527,788.03,397.333,False,0,0,0,3,0
fbb6ed62962a1dd211bf153330c051f48aeca36b,1558700980,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1526,787.03,0.0,False,0,0,0,0,0
13a2517c7844ba47fd66094e421cfffa1c8c37de,1558700686,3,4,4,0.24519000000000002,24,0,0,4.0,91.16,143.25,23.25,1525,786.04,396.333,False,0,0,0,0,0
1caad6127b44ba4e711366f0c01d1da3831878ff,1558700409,3,3,4,0.12456500000000001,691,0,0,4.0,0.04,140.0,22.0,1524,785.04,395.333,False,0,0,0,17,0
e5f8ad5314c5fc4718d71becd262c988ed0093a4,1558693288,3,4,4,0.133056,89,10,0,5.0,349.87,156.75,23.75,1523,784.15,394.333,False,0,0,0,0,0
ba1537da37d9da1aac1f7e586b3dd948477bbdb8,1558692894,3,4,4,0.0189497,235,1,0,6.0,35.69,185.25,27.0,1522,783.16,393.333,False,0,0,0,0,0
